permit_number,permit_type_descr,permit_subtype_descr,date_entered,date_issued,construction_cost,address,city,state,zip,contact,ivr_tracking_number,purpose,lat,lon,category,type_subtype
2020021277,Building Residential - New,"Multifamily, Townhome",2020-04-02,2020-04-17,193863.0,1533  RIVERSIDE DR,NASHVILLE,TN,37206,CENTRAL BUILDERS LLC,3796386,"to construct 1599Sf single family residence with 416Sf garage and 212SF porch. Master permit 2019053685.  Not to be over any easements. Pursuant # 2006-1263  Metrocode of Laws, I (holder OF permit)   hereby certify that all construction & demolition waste generated by any & all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction & demolition waste shall be stored on the property in violation of any provision of Metro Code.; For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.194982,-86.723136,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
2020021280,Building Residential - New,"Multifamily, Townhome",2020-04-02,2020-04-17,185740.0,1535  RIVERSIDE DR,NASHVILLE,TN,37206,CENTRAL BUILDERS LLC,3796390,"to construct 1532Sf single family residence with 402Sf garage and 265SF porch. Master permit 2019053685.  Not to be over any easements. Pursuant # 2006-1263  Metrocode of Laws, I (holder OF permit)   hereby certify that all construction & demolition waste generated by any & all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction & demolition waste shall be stored on the property in violation of any provision of Metro Code.; For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.194995,-86.723139,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
2020021367,Building Residential - New,"Multifamily, Townhome",2020-04-03,2020-04-17,113602.0,1701  PORTER RD  1,NASHVILLE,TN,37206,CENTRAL BUILDERS LLC,3796586,"to construct 937Sf single family residence with 80SF porch. Master permit 2019053685.  Not to be over any easements. Pursuant # 2006-1263  Metrocode of Laws, I (holder OF permit)   hereby certify that all construction & demolition waste generated by any & all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction & demolition waste shall be stored on the property in violation of any provision of Metro Code.; For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.195397,-86.723264,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
2020021270,Building Residential - New,"Multifamily, Townhome",2020-04-02,2020-04-17,181981.0,1527  RIVERSIDE DR,NASHVILLE,TN,37206,CENTRAL BUILDERS LLC,3796372,"to construct 1501Sf single family residence with 408Sf garage and 286SF porch. Master permit 2019053685.  Not to be over any easements. Pursuant # 2006-1263  Metrocode of Laws, I (holder OF permit)   hereby certify that all construction & demolition waste generated by any & all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction & demolition waste shall be stored on the property in violation of any provision of Metro Code.; For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.195095,-86.723157,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
2020022291,Building Residential - New,"Accessory Structure, Garage",2020-04-08,2020-04-16,19320.0,301  38TH AVE N,NASHVILLE,TN,37209,C W BUILDING GROUP LLC,3799009,"TO CONSTRUCT 20�X20� DETACHED GARAGE TO REAR OF RESIDENCE� ...20' MINIMUM STREET SIDE SETBACK WHEN GARAGE DOORS FACING STREET...10' MINIMUM STREET SIDE SETBACK... ...3� MINIMUM SIDE SETBACK� �10� MINIMUM REAR SETBACK WHEN DOORS FACING ALLEY� �NOT TO BE USED FOR LIVING OR COMMERCIAL PURPOSES.  MAXIMUM ALLOWED KNEE WALL HEIGHT 16'� �NOT TO BUILD OVER OR OBSTRUCT ANY EASEMENTS... ...

***FOR EVERY 50 FEET OF SITE FRONTAGE, A DOUBLE-SIDED SIGN 24� X 36� IN SIZE MUST BE POSTED IN ENGLISH AND SPANISH THAT CONTAINS THE INFORMATION REQUIRED BY ORDINANCE NO. 2017-835. NO MORE THAN THREE SIGNS ARE REQUIRED� �",36.149026,-86.83078499999999,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Garage"
2020022118,Building Residential - New,Detached Accessory Dwelling Unit,2020-04-07,2020-04-16,90203.0,1108B  PARIS AVE,NASHVILLE,TN,37204,PALMETTO CONSTRUCTION LLC,3798628,"restrictive covenant 20200327-0033521
to construct 744SF 2 story detached accessory dwelling
MUST COMPLY WITH HCN2020008914
***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill.  Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code. For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property. 
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.121582000000004,-86.789158,Residential,TYPE: Building Residential - New SUBTYPE: Detached Accessory Dwelling Unit
2020017166,Building Residential - New,"Accessory Structure, Garage",2020-03-16,2020-04-16,40737.0,214B  LISA LN,NASHVILLE,TN,37210,SELF CONTRACTOR RESIDENTIAL (SEE APPLICANT INFORMATION),3785143,"Self Permit, personal residence. To construct a 24 ft x 28 fy (672 sq ft) detached garage to rear of existing single family residence. Not to be used for living or commercial purposes. Minimum 3 ft side and 10 ft rear setbacks. Must conform with easements. Restrictive covenant required prior to any trade authorizations.  1. Acknowledges  applying for this self building permit in own name, & will act as own contractor accepting full responsibility for code compliance, for hiring & employing individuals & has ultimate responsibility for my own work & for the work of others.  Acting as my own general contractor, I further understand that I may forfeit certain protections, which might be available to me through the State of Tenn general contractor�s licensing process.  I further acknowledge that as a self building permit holder I am responsible for requesting all required inspections & completing all authorized work in compliance with applicable adopted codes.  I further understand that separate permits are required for any proposed electrical, plumbing, & gas/mechanical work and is not part of this building permit�.
2. Pursuant # 2006-1263  Metro code of Laws, I (holder OF permit)   hereby certify that all construction & demolition waste generated by any & all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction & demolition waste shall be stored on the property in violation of any provision of Metro Code...3...You can dig your footers, but do not pour any concrete until you call for an inspection.  Also do not put up any drywall until you call for an inspection.  The idea is you do not cover up anything  with concrete or drywall until an inspector has had a chance to review..***SITE PLAN SENT TO FILE",36.164302,-86.707215,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Garage"
2020018998,Building Residential - New,Single Family Residence,2020-03-24,2020-04-16,180000.0,101  LYLE LN,NASHVILLE,TN,37210,"DURRUTY, JUAN GUILLERMO",3790941,"TO CONSTRUCT SECOND STORY ADDITION AND CONDUCT GENERAL RENOVATIONS TO EXISTING SINGLE FAMILY RESIDENCE� �MAXIMUM HEIGHT 3 STORIES... ...NO CHANGE TO BUILDING FOOTPRINT� �NO SECOND KITCHEN, TO REMAIN SINGLE FAMILY RESIDENCE... �

***FOR EVERY 50 FEET OF SITE FRONTAGE, A DOUBLE-SIDED SIGN 24� X 36� IN SIZE MUST BE POSTED IN ENGLISH AND SPANISH THAT CONTAINS THE INFORMATION REQUIRED BY ORDINANCE NO. 2017-835. NO MORE THAN THREE SIGNS ARE REQUIRED� �",36.127619,-86.736689,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020022107,Building Commercial - New,"Leasing / Sales Office, Other",2020-04-07,2020-04-16,4000.0,7051  OLD HICKORY BLVD,WHITES CREEK,TN,37189,SNELSON COMPANIES INC,3798602,"Locate 2 TEMPORARY construction/office trailers and 2 TEMPORARY storage trailers to support construction work occurring ON-SITE at this location only. Map and Parcel 04000000300. Permit valid for 6 months from date of issuance. Minimum 5' side and 20' rear setbacks. Applicant to reapply in 5th month for extension, if necessary. No construction and demolition waste will be stored on the property and such waste shall be disposed of in a clean and sanitary manner by placing it in approved containers and having such waste discarded at an approved landfill.",36.266609,-86.835673,Commercial,"TYPE: Building Commercial - New SUBTYPE: Leasing / Sales Office, Other"
2020015488,Building Residential - New,Single Family Residence,2020-03-10,2020-04-15,203683.0,2719  MEHARRY BLVD,NASHVILLE,TN,37208,M & Y CONSTRUCTION LLC,3779163,"to construct 1680SF single family residence with 63Sf porches. 5' min. right side setback, 10' min. left side setback, 20' min. rear setback, rear unit of HPR. unit 1 of 2. lot coverage is 908SF of max 3780SF lot coverage. not to be over any easements. Max height 3 stories or 34�7 .
***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill.  Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code* For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.*
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.166633000000004,-86.819864,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020020134,Building Residential - New,Single Family Residence,2020-03-30,2020-04-15,300433.0,4403  INDIANA AVE,NASHVILLE,TN,37209,BRETT DESIGN/BUILD PLC,3793706,"parent parcel is map 91-12 parcel 61, is zoned R6, contains 9750 sf lot area and is in a pre 1984 recorded subdivision.  this permit to construct unit #4405 of proposed horizonal property line regime duplex with 2478 sf living area and 715 sf porch areas.  units detached.  max allowed height is 36'.  min required distance between structures is 6' min with no bump outs.  21' min front s/b; 5' min side s/b; 20' min rear s/b.  must comply with tree regulations one new two inch tree for every 30' road frontage.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.156787,-86.840221,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020012479,Building Residential - New,"Accessory Structure, Carport",2020-02-26,2020-04-15,14460.0,1517B  WHITE TIP LN,ANTIOCH,TN,37013,"HYNEMAN, KEVIN COMPANIES INC",3764266,"per master permit 2019066586, to construct a 324 sf attached carport.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",35.993619,-87.205162,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Carport"
2020018974,Building Residential - New,Single Family Residence,2020-03-24,2020-04-15,230356.0,1006B  JOYCE LN,NASHVILLE,TN,37216,MCLEAN CONSTRUCTION COMPANY,3790900,"TO CONSTRUCT A SINGLE-FAMILY RESIDENCE WITH 1,900 SQFT LIVING AREA 630 SQFT ATTACHED GARAGE 210 SQFT PORCH/DECK AREA� �42.2� MINIMUM FRONT SETBACK (CONTEXTUAL)� �3� REQUIRED SIDE SETBACK� �20� MINIMUM REAR SETBACK� �MAXIMUM ALLOWED HEIGHT IS 35 FEET� �NOT TO BUILD OVER OR OBSTRUCT ANY EASEMENTS ON PROPERTY� �

*** FOR EVERY 30 FEET OF STREET FRONTAGE, OR FRACTION THEREOF, ONE 2 INCH CALIPER TREE AS LISTED IN THE URBAN FORESTRY APPROVED TREE LIST SHALL BE PLANTED ON THE SUBJECT PROPERTY� �

***FOR EVERY 50 FEET OF SITE FRONTAGE, A DOUBLE-SIDED SIGN 24� X 36� IN SIZE MUST BE POSTED IN ENGLISH AND SPANISH THAT CONTAINS THE INFORMATION REQUIRED BY ORDINANCE NO. 2017-835. NO MORE THAN THREE SIGNS ARE REQUIRED� �",36.233618,-86.727824,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020012498,Building Residential - New,"Accessory Structure, Carport",2020-02-26,2020-04-15,14460.0,1543B  WHITE TIP LN,ANTIOCH,TN,37013,"HYNEMAN, KEVIN COMPANIES INC",3764323,"per master permit 2019066586, to construct a 324 sf attached carport.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",35.991776,-87.20348299999999,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Carport"
2020012493,Building Residential - New,"Accessory Structure, Carport",2020-02-26,2020-04-15,14460.0,1539B  WHITE TIP LN,ANTIOCH,TN,37013,"HYNEMAN, KEVIN COMPANIES INC",3764313,"per master permit 2019066586, to construct a 324 sf attached carport.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",35.991892,-87.20365799999999,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Carport"
2020012414,Building Residential - New,"Accessory Structure, Carport",2020-02-25,2020-04-15,14460.0,1529B  WHITE TIP LN,ANTIOCH,TN,37013,"HYNEMAN, KEVIN COMPANIES INC",3763645,"per master permit 2019066586, to construct a 324 sf attached carport.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",35.99259,-87.204431,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Carport"
2020020127,Building Residential - New,"Accessory Structure, Garage",2020-03-30,2020-04-15,26565.0,4405B  INDIANA AVE,NASHVILLE,TN,37209,BRETT DESIGN/BUILD PLC,3793695,"to construct a 550 sf detached garage to rear of residence.  UZO.  not to be used for living or commercial purposes.  16' max allowed height for knee walls.  3' min side s/b; 10' min rear s/b.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.156788,-86.840204,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Garage"
2020012407,Building Residential - New,"Accessory Structure, Carport",2020-02-25,2020-04-15,14460.0,1527B  WHITE TIP LN,ANTIOCH,TN,37013,"HYNEMAN, KEVIN COMPANIES INC",3763623,"per master permit 2019066586, to construct a 324 sf attached carport.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",35.992761,-87.204553,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Carport"
2020012486,Building Residential - New,"Accessory Structure, Carport",2020-02-26,2020-04-15,14460.0,1537B  WHITE TIP LN,ANTIOCH,TN,37013,"HYNEMAN, KEVIN COMPANIES INC",3764288,"per master permit 2019066586, to construct a 324 sf attached carport.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",35.992008,-87.203834,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Carport"
2020012478,Building Residential - New,"Accessory Structure, Carport",2020-02-26,2020-04-15,14460.0,1515B  WHITE TIP LN,ANTIOCH,TN,37013,"HYNEMAN, KEVIN COMPANIES INC",3764264,"per master permit 2019066586, to construct a 324 sf attached carport.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",35.993790999999995,-87.20528399999999,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Carport"
2020017848,Building Commercial - New,"Building Contractor Supply, Storage S-1",2020-03-19,2020-04-15,5000.0,2711  MCGAVOCK PIKE,NASHVILLE,TN,37214,"LPC CONTRACTORS OF SOUTHEAST, INC.",3787475,"locate temp construction trailer 24x60 for LINCOLN PROPERTIES
POC STEVE 910-770-5390",36.216218,-86.689647,Commercial,"TYPE: Building Commercial - New SUBTYPE: Building Contractor Supply, Storage S-1"
2020012373,Building Residential - New,"Accessory Structure, Carport",2020-02-25,2020-04-15,18361.0,1505B  WHITE TIP LN,ANTIOCH,TN,37013,"HYNEMAN, KEVIN COMPANIES INC",3763519,"per master permit 2019066586, to construct a 324 sf attached carport.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",35.99451,-87.20572,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Carport"
2020012418,Building Residential - New,"Accessory Structure, Carport",2020-02-25,2020-04-15,14460.0,1531B  WHITE TIP LN,ANTIOCH,TN,37013,"HYNEMAN, KEVIN COMPANIES INC",3763661,"per master permit 2019066586, to construct a 324 sf attached carport.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",35.992419,-87.204309,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Carport"
2020012379,Building Residential - New,"Accessory Structure, Carport",2020-02-25,2020-04-15,14460.0,1507B  WHITE TIP LN,ANTIOCH,TN,37013,"HYNEMAN, KEVIN COMPANIES INC",3763542,"per master permit 2019066586, to construct a 324 sf attached carport.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",35.992725,-87.204528,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Carport"
2020012477,Building Residential - New,"Accessory Structure, Carport",2020-02-26,2020-04-15,14460.0,1513B  WHITE TIP LN,ANTIOCH,TN,37013,"HYNEMAN, KEVIN COMPANIES INC",3764261,"per master permit 2019066586, to construct a 324 sf attached carport.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",35.993968,-87.205398,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Carport"
2020012494,Building Residential - New,"Accessory Structure, Carport",2020-02-26,2020-04-15,14460.0,1541B  WHITE TIP LN,ANTIOCH,TN,37013,"HYNEMAN, KEVIN COMPANIES INC",3764315,"per master permit 2019066586, to construct a 324 sf attached carport.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",35.991776,-87.20348299999999,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Carport"
2020012480,Building Residential - New,"Accessory Structure, Carport",2020-02-26,2020-04-15,14460.0,1519B  WHITE TIP LN,ANTIOCH,TN,37013,"HYNEMAN, KEVIN COMPANIES INC",3764271,"per master permit 2019066586, to construct a 324 sf attached carport.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",35.993448,-87.20504100000001,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Carport"
2020012369,Building Residential - New,"Accessory Structure, Carport",2020-02-25,2020-04-15,14460.0,1503B  WHITE TIP LN,ANTIOCH,TN,37013,"HYNEMAN, KEVIN COMPANIES INC",3763505,"per master permit 2019066586, to construct a 324 sf attached carport.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",35.994537,-87.20573900000001,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Carport"
2020021803,Building Residential - New,Single Family Residence,2020-04-06,2020-04-15,266970.0,517  27TH AVE N 1,NASHVILLE,TN,37209,RED SEAL CONSTRUCTION CORP,3797846,"To construct 517 27th Ave N. #1, 1 of 2 Units within one Building in the 27th Avenue Townhome Development. 2202 sq ft of living, 413 sq ft of garage, and 288 sq ft of porches and decks. Must comply with Master Permit 2018073043, including Sidewalk requirements and SWGR Permit 2018060343.  Pursuant Ordinance # 2006-1263  Metropolitan code of Laws, I (the holder on this permit)   hereby certify that all construction & demolition waste generated by any & all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction & demolition waste shall be stored on the property in violation of any provision of Metropolitan Code.  For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required. POC:   
PAMELA DANZY.....pameladanzy63@gmail.com.
GINA EMMANUEL..GEmmanuel@CentricArchitecture.com",36.156273999999996,-86.816806,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020020152,Building Residential - New,"Accessory Structure, Garage",2020-03-30,2020-04-15,26565.0,4403B  INDIANA AVE,NASHVILLE,TN,37209,BRETT DESIGN/BUILD PLC,3793739,"to construct a detached garage with 550 sf.  not to be used for living or commercial purposes.  UZO.  max allowed knee wall height is 16'.  10' min rear s/b; 3' min side s/b.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.156787,-86.840221,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Garage"
2020015671,Building Residential - New,Single Family Residence,2020-03-10,2020-04-15,731683.0,1350  BURTON VALLEY RD,NASHVILLE,TN,37215,"CHANDELIER DEVELOPMENT, INC.",3779738,"to construct a single family residence with 6035 sf living area and 1460 sf attached garage, deck, porch areas.  80.825' min front s/b; 15' min side s/b; 20' min rear s/b.  must comply with tree regulations one new two inch tree for every 30' road frontage.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.088559000000004,-86.815063,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020021805,Building Residential - New,Single Family Residence,2020-04-06,2020-04-15,279701.0,517  27TH AVE N 2,NASHVILLE,TN,37209,RED SEAL CONSTRUCTION CORP,3797851,"To construct 517 27th Ave N. #2, 1 of 2 Units within one Building in the 27th Avenue Townhome Development. 2307 sq ft of living, 412 sq ft of garage, and 322 sq ft of porches and decks. Must comply with Master Permit 2018073043, including Sidewalk requirements and SWGR Permit 2018060343.  Pursuant Ordinance # 2006-1263  Metropolitan code of Laws, I (the holder on this permit)   hereby certify that all construction & demolition waste generated by any & all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction & demolition waste shall be stored on the property in violation of any provision of Metropolitan Code.  For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required. POC:   
PAMELA DANZY.....pameladanzy63@gmail.com.
GINA EMMANUEL..GEmmanuel@CentricArchitecture.com",36.156273999999996,-86.816806,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020020116,Building Residential - New,Single Family Residence,2020-03-30,2020-04-15,300433.0,4405  INDIANA AVE,NASHVILLE,TN,37209,BRETT DESIGN/BUILD PLC,3793673,"parent parcel is map 91-12 parcel 61, is zoned R6, contains 9750 sf lot area and is in a pre 1984 recorded subdivision.  this permit to construct unit #4403 of proposed horizonal property line regime duplex with 2478 sf living area and 715 sf porch areas.  units detached.  max allowed height is 36'.  min required distance between structures is 6' min with no bump outs.  21' min front s/b; 5' min side s/b; 20' min rear s/b.  must comply with tree regulations one new two inch tree for every 30' road frontage.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.156788,-86.840204,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2019072582,Building Residential - New,Single Family Residence,2019-11-26,2020-04-14,222484.0,830  YOUNGS LN,NASHVILLE,TN,37207,EASTEND CONTRACTING LLC,3735936,"To construct 830 Youngs Lane  of new HPR/duplex family residence with 1975 sq ft of living space, 235 sq ft of garage, and 479 sq ft of porches and decks. Minimum 5 ft side setbacks, 45.6 ft minimum front setback and 20 ft minimum rear setback.  Minimum 6 ft between structures. Must conform to all easements on property. Maximum height of 1.5 to width ratio from natural grade. Maximum building coverage on total parcel not to exceed 45%..Must conform with all easements on property... Pursuant # 2006-1263  Metro Code of Laws, I (holder OF permit)   hereby certify that all construction & demolition waste generated by any & all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction & demolition waste shall be stored on the property in violation of any provision of Metro Code.; For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.   For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required. Sidewalks ARE required for this project because this parcel is within the USD and on a street in the Major and Collector Street Plan.
You are eligible to contribute to the Pedestrian Benefit Zone in-lieu of construction",36.204807,-86.80062,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020004395,Building Residential - New,Single Family Residence,2020-01-21,2020-04-14,190491.0,229  DUKE ST,NASHVILLE,TN,37207,EASTEND CONTRACTING LLC,3752035,"to construct 1691SF single family residence with 160Sf porches. 5' min. side setback, 20' min. rear setback, front setback at 28.4' per avg. unit 1 of 2. lot coverage is 970SF of max 3500SF lot coverage. not to be over any easements. Max height 3 stories or 45�.
***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill.  Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code* For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.*
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.207294,-86.764394,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020020894,Building Residential - New,Single Family Residence,2020-04-01,2020-04-14,282489.0,537A  CROLEY DR,NASHVILLE,TN,37209,MILLER HAND PAINTING & RESTORATION INC,3795480,"parent parcel is map 90-16 parcel 125, is zoned R8, contains 9000 sf lot area and is in a pre 1984 recorded subdivision.  this permit to construct unit A of proposed horizonal property line regime duplex with 2330 sf living area, 273 sf attached garage and 176 sf porch area.  units detached.  max allowed height is 33'.  min required distance between structures is 6' min with no bump outs.  41.575' min front s/b; 5' min side s/b; 20' min rear s/b.  must comply with tree regulations one new two inch tree for every 30' road frontage.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835. must comply fully with metro council bills 2017-835.  POC JASON M HAND 615-405-7076.",36.151906,-86.873956,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020014886,Building Residential - New,Single Family Residence,2020-03-06,2020-04-14,266728.0,504A  NICHOL RD,NASHVILLE,TN,37209,SOUTHERN SPACES LLC,3775979,"parent parcel is map 91-10 parcel 225, is zoned R8, contains 8017 sf lot area and is in a pre 1984 recorded subdivision.  this permit to construct unit B of proposed horizonal property line regime duplex with 2200 sf living area and 230 sf porch areas.  units detached.  max allowed height is 33'.  min required distance between structures is 6' min with no bump outs.  54.9' min front s/b; 5' min side s/b; 20' min rear s/b.  must comply with tree regulations one new two inch tree for every 30' road frontage.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.  must comply fully with metro council bills 2014-725 and 2014-770.",36.154164,-86.863119,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020004390,Building Residential - New,Single Family Residence,2020-01-21,2020-04-14,190491.0,227  DUKE ST,NASHVILLE,TN,37207,EASTEND CONTRACTING LLC,3752029,"to construct 1691SF single family residence with 160Sf porches. 5' min. side setback, 20' min. rear setback, front setback at 28.4' per avg. unit 1 of 2. lot coverage is 970SF of max 3500SF lot coverage. not to be over any easements. Max height 3 stories or 45�.
***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill.  Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code* For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.*
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.207217,-86.763335,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
